0.00003576,,,,,,,
0.00002057,0.00003421,,,,,,
0.00002066,0.00002104,0.00003018,,,,,
0.0000207,0.00002092,0.00002126,0.0000291,,,,
-8.526E-08,-2.073E-07,-0.000000224,-4.499E-07,1.734E-07,,,
6.481E-10,1.595E-09,1.668E-09,3.825E-09,-1.75E-09,1.841E-11,,
-7.397E-07,-9.227E-07,-3.483E-07,-1.382E-07,-3.953E-08,4.458E-10,0.000008207,
-0.00001797,-0.00001471,-0.0000148,-0.000009784,-0.00000338,3.289E-08,-0.000003148,0.00008971
